time ch1 ch2 ch3 ch4 ch5 ch6 ch7 ch8 label
3369 -5.0900094178903354e-05 3.076338939957628e-05 4.982380851654229e-07 5.713196908699924e-05 -3.289545414209727e-05 -6.637022230562702e-05 -1.1904650013802261e-05 3.2062426543360513e-05 2
3370 -1.7215418516253737e-05 -3.4848825826339606e-05 4.099822040450822e-05 -0.00010486307227818234 -6.080106429267755e-05 2.5577708659784882e-05 -7.291808396741173e-06 1.4115814749836328e-05 2
3371 -6.62549011436675e-06 1.1568017297060494e-05 -1.7711714896341202e-05 -2.0000132751998262e-05 2.358735860673446e-06 -3.849609662877628e-05 4.9396008324123386e-05 -6.201845935324232e-05 2
3372 9.070386634332017e-06 1.1421798771840758e-05 -1.9863009411194916e-05 1.9607950951922144e-05 -3.999047390299878e-05 1.5991931718714174e-05 1.5476491077499637e-05 -2.7788327722250175e-05 2
3373 2.642027349448879e-06 6.548919705272635e-06 5.489252004088473e-06 -3.534267779630774e-05 5.045595282080837e-06 2.2943625297298542e-05 2.0026192841609917e-05 1.0286997872685996e-05 2
3374 4.106706419259762e-05 4.194778225969563e-06 -2.1047726773640676e-05 -4.609468314420937e-05 3.593459662127723e-05 -3.593858426360877e-05 -6.193678516629485e-05 1.1604341290747131e-05 2
3375 2.9278625069201626e-05 -3.860034368168142e-05 2.476940474219385e-06 6.138937027487823e-05 9.300760829578032e-05 3.539137639654225e-06 -3.213288027384605e-06 3.4805223763301545e-05 2
3376 3.109991791071954e-05 5.3582229714260556e-05 -2.643049857806023e-07 6.874523854876876e-05 -2.360856821741598e-05 -1.2985955616290243e-05 -5.271482072727278e-06 2.1713127211514438e-05 2
3377 1.6887868615868695e-05 -1.6611692055312123e-05 -1.647687268638372e-05 0.00013671779587698976 7.997959880852052e-05 3.5413116665620864e-05 -1.053232482840089e-05 -1.8314973477595204e-05 2
3378 -2.961213900189584e-05 -1.722298538356082e-05 1.0440790350870343e-05 -5.797797609510122e-05 6.125782057950521e-05 -5.196511715019436e-06 -1.4288598830326261e-05 1.5492777290953007e-05 2
3379 4.0547519515798155e-05 -1.0949258720355588e-05 2.6520566819689526e-06 -6.528232055289753e-05 3.9480865215667695e-05 2.850028907698157e-05 1.82625418243951e-06 5.781673849019717e-05 2
3380 1.2992747884273729e-05 -1.3510310083783074e-05 1.1394118700154276e-05 -6.132794005930776e-05 3.605817991480385e-05 -3.0425230132146454e-05 -4.9445594236010074e-05 -1.5130794587419987e-06 2
3381 3.012774125674143e-05 -2.4767122054623094e-06 -2.5062994668579098e-05 7.915058203772184e-05 -3.6328254246705424e-05 9.616389728214364e-07 4.290123807541525e-06 -2.5718845422764163e-07 2
3382 1.2502297009754496e-05 2.7672554470174527e-06 1.2491499249024882e-05 -8.086205505902739e-05 -8.268420753253011e-05 -1.1588321292340735e-06 -4.7080130475610334e-05 -1.821312104302285e-05 2
3383 2.9037031025503957e-05 3.8949944887869014e-05 2.8567652680759844e-05 -3.943892306058908e-05 5.971980488649102e-05 2.538609934685243e-05 -4.307864427274111e-05 4.8687261203113483e-05 2
3384 -2.295252919829796e-05 1.681520922984742e-05 -3.160731556623196e-05 -2.36452254639429e-05 -6.372152598629386e-05 -3.0338570912704746e-05 -0.00013919755770462015 6.303300026445067e-06 2
3385 8.863128930906888e-06 6.126197486836353e-05 -2.282262861438781e-06 -3.4197977419127756e-05 2.173947610821245e-05 1.7222451499141173e-05 5.6528048391443737e-05 2.749042180604611e-05 2
3386 -2.631683788973049e-05 -6.118683180919289e-05 1.0435078051975037e-05 1.1286219621195836e-06 4.2292485341305774e-05 -1.3702976277418095e-05 1.666752430390455e-05 6.751300196566083e-05 2
3387 -4.612503654469436e-07 -5.252646507147085e-06 1.8699384857750742e-05 6.262523146016987e-05 9.413422270900443e-05 -3.332433750106678e-05 -2.8648454705882445e-05 -7.329651110187984e-06 2
3388 -2.3025711938864003e-05 1.2028212000529882e-06 -4.528105509479537e-05 -6.225416277792556e-06 1.691611971486756e-05 -1.1937523900075651e-05 3.672424193746817e-05 -4.187918948592233e-06 2
3389 2.851704578258229e-05 -2.7392830569931975e-05 -9.55515477960925e-06 -1.877469105851876e-05 -0.00010117004053462878 3.982836165881773e-06 -7.156351011441072e-05 -3.510705010876881e-05 2
3390 1.3155685164173453e-05 3.868187699160501e-05 1.210518933519416e-06 -0.00014463445154194247 0.00011225491654783174 -1.2898771901451736e-05 1.5207480335781714e-05 2.3512439587192572e-06 2
3391 -5.446601805797078e-05 2.9973848865498505e-05 2.3845872900896136e-05 -1.1945939486442787e-05 -2.4173441773982597e-05 -7.370806718011027e-08 -4.313755491387983e-06 9.487484790370912e-06 2
3392 5.128783772720041e-06 2.238781710138452e-05 3.4827073631811425e-06 9.739620493488354e-05 -2.873618572988819e-05 2.0546019087691465e-06 8.963176255989652e-06 -9.964673282422375e-06 2
3393 -2.7431053802869016e-05 9.503411264545227e-08 1.4759363113946531e-05 -5.284722090164486e-06 -4.2471745898377535e-05 -1.7162043615228262e-06 3.236051627934697e-05 -1.4802898612366062e-05 2
3394 6.246901349509451e-06 -4.102810015632903e-05 5.689809116434769e-07 1.1794550425106585e-05 1.15522212542231e-05 3.920890190607489e-06 -1.2518961325989393e-05 1.2661626070851875e-05 2
3395 -2.4166075760148015e-05 1.2889667776731748e-05 -1.3362663957823748e-05 4.154879941936338e-05 -3.4349840744433395e-05 1.6615370234537936e-05 -4.3736613717191734e-05 -1.3594936928538778e-05 2
3396 -1.4500310451035576e-05 -4.1089615974306696e-05 1.9060743441165438e-05 -3.892421602153711e-05 3.519833272061605e-05 -7.031390399298524e-07 4.18560700039051e-05 6.109796465186029e-06 2
3397 -3.368822998592275e-05 1.2211114980585055e-05 -2.9387681526210004e-05 0.00010512224656676355 3.3447130722560204e-05 -3.2502718716632515e-05 -5.8620768045137656e-08 -1.2626306054298922e-06 2
3398 2.593666066330863e-06 -2.231839331246198e-05 5.070442980698918e-06 0.00016978468667735685 -3.7798944883472415e-06 4.625818045922855e-06 -5.092223511830447e-05 -3.367655514702276e-05 2
3399 -3.825652276269738e-05 8.07445327342011e-06 1.982997176297562e-05 -2.453485311081068e-05 -3.0581544724289896e-05 -4.3554670132972795e-06 2.7464361436361194e-05 2.165192279417207e-05 2
3400 -5.665531608250536e-05 2.580336745408006e-05 6.304924078047228e-06 5.87838678294401e-05 -3.484521931690131e-05 7.936851043871242e-07 3.8283357712018236e-05 -2.342509086795225e-05 2
3401 -1.7694941327408857e-05 -2.600404875799206e-05 3.366421116399705e-05 -8.710614760217904e-05 4.488713333380864e-06 9.276909258958669e-06 6.944987193495488e-05 -2.6540131673940743e-05 2
3402 -5.455223406722977e-06 1.8172826812713969e-06 -1.5931215977886627e-05 -0.00010319673472146358 2.3903972614621933e-05 1.099399495647231e-05 -0.00010891155159688899 7.093522536081194e-06 2
3403 1.3825379561140583e-05 -1.4756921003544786e-05 -1.7297845017705193e-05 -3.104169881111457e-05 -4.51512054175022e-05 5.211176267730636e-08 -3.086762372665007e-05 -6.490898284655529e-05 2
3404 2.0571871666803973e-05 1.361056119420722e-05 -3.5952520730208354e-05 5.891291919727732e-05 6.192601530737264e-05 -2.941542997987315e-05 3.6850863910459285e-05 6.526777660253059e-07 2
3405 2.4441753662469274e-05 -1.3527960051123841e-05 -1.0522683259812202e-06 -1.7035470800495684e-05 -4.9411114118779264e-05 2.6166955361941768e-05 -1.2277646896931358e-05 -8.936479864760521e-06 2
3406 -8.189174192133407e-07 -2.0015638970198235e-05 -2.4859801769896308e-05 1.8134618882718683e-05 8.295046526954943e-05 -4.4787784507794925e-05 -0.000104278805876567 2.1473336787267104e-05 2
3407 -3.029212829872484e-05 -1.1793878611047614e-05 -1.4426156459721874e-05 -2.627902432592035e-05 -1.607799335959082e-05 -2.3029420324234825e-05 -7.333082398806396e-05 1.9324424044148475e-05 2
3408 1.3598688003266987e-05 3.1099837529815806e-05 -2.647686429616408e-05 7.34359844300888e-06 2.6798558434617748e-05 1.557908742516737e-05 -2.0923546951500156e-05 4.7515450074221885e-05 2
3409 1.1184842387501434e-05 -7.849857835062071e-06 3.448335184024784e-06 -4.232980395183542e-05 -0.00010933339861422132 4.812230385809943e-05 2.7419782972980162e-05 -4.407586601009998e-06 2
3410 1.7497018298703917e-05 5.128573354104896e-05 3.092240798461828e-05 -6.319595920222514e-05 8.744564482732927e-05 -4.2938361181014636e-05 6.614557012070837e-05 3.1071130851815075e-05 2
3411 3.1242654154751075e-05 1.752600670488438e-05 8.808665329014819e-06 -8.511572543052465e-05 -1.596859052533307e-05 -1.5791549804177942e-05 -3.3661253811260036e-05 -1.9096654821406342e-05 2
3412 1.2970400723997924e-05 3.3078085331295284e-05 9.42879143507207e-06 1.4389910817658248e-05 6.059513857450412e-05 4.425836634559793e-05 5.225894187617824e-05 1.3025550217905064e-05 2
3413 3.778081447546503e-05 1.6732221409984055e-05 -5.005943202921948e-05 -6.113537691341716e-05 5.97257690814425e-05 -1.0004316390787907e-05 5.397834469106598e-05 4.644810034101333e-05 2
3414 -1.4756129152096421e-05 -2.5812566760418212e-05 -9.029558733651305e-06 -1.3387806248603354e-05 -2.9992595504700402e-05 -2.5883360457021672e-05 -5.1382995568016e-05 3.469594850867971e-05 2
3415 2.048051074873761e-05 1.0911381776215358e-05 -4.05527969283113e-06 -5.2310286018014454e-05 3.8553386497056685e-05 2.3707107936813027e-05 -2.2334337141410574e-05 -4.6042577076723976e-05 2
3416 -6.741067770579721e-06 -3.907095741055652e-06 -3.584878739405509e-06 1.139540881695258e-05 -1.8347901798635728e-05 1.842723705857619e-05 1.716670005202166e-05 -7.855387957478468e-06 2
3417 -2.6267206565522202e-05 6.359058363422797e-06 3.44479848799454e-05 4.9445722577471136e-05 -3.7079129239547194e-05 4.977979417567749e-05 -1.070523470237793e-05 -2.5398492461742324e-05 2
3418 -3.404615776544965e-05 -2.6906694329608805e-05 8.343745411391928e-06 -1.59879904455573e-05 -5.815226766389178e-05 -2.1184876507985352e-05 -1.125546920285679e-05 -2.224672011565899e-05 2
3419 2.5384841796328522e-05 4.50834128868302e-05 4.6629006745484776e-05 3.0472556677989264e-05 7.219318948309284e-05 -1.6695337173719885e-05 -1.9035351507853647e-05 -6.158955056442827e-06 2
3420 1.02979136483663e-05 4.826094964252873e-05 5.4207144638895024e-06 0.00011367450890455013 -9.436445222422051e-05 1.1185560175894182e-05 3.2557636850121134e-05 -2.460203178302515e-05 2
3421 2.0041388639179808e-05 3.8270249862946595e-05 5.5066745430777324e-05 -6.350356918275425e-05 -2.268125188913751e-05 1.1924743899864232e-05 -8.777323597972492e-06 -5.879649940241419e-06 2
3422 5.377981885836125e-06 -1.2085658113722307e-05 -3.3423901972583284e-06 3.510809518487082e-05 4.386616524515737e-06 -3.176772304835631e-05 0.0001227701784059115 -3.9711362296089206e-05 2
3423 4.5958106470455156e-05 2.1769487987227983e-05 -5.002508499797951e-05 -6.776055827181001e-05 5.874290023998517e-05 -1.889847360493773e-05 -4.9755095812254534e-05 2.533467106184341e-05 2
3424 6.736290242042428e-06 -1.6041311037994688e-05 -1.5831200731665608e-05 1.0725282754346727e-05 0.0001224444110449904 -1.4553635292696024e-07 0.00016099205609965324 -3.8338211580840045e-05 2
3425 -1.895460710463512e-05 -8.423240204682451e-07 3.913362243059199e-05 1.0467064090556169e-05 -2.9818589500092456e-05 1.0057717677873178e-05 -5.4257954802608206e-05 2.6930594346233258e-05 2
3426 1.0843828784864938e-05 3.197000610958173e-05 -3.388346706011949e-05 -1.952019421563949e-05 1.6887713224585514e-05 1.2337779716721185e-05 0.00013247306367927662 -4.519366589211456e-05 2
3427 -8.268813090953986e-07 -1.948049729118391e-06 5.9459653105100765e-06 9.021721988827934e-05 -2.921647805771158e-07 -4.010035803830908e-05 8.818050497343876e-05 3.764657561027083e-05 2
3428 6.576864179971723e-06 -4.044413119695416e-05 -3.790474391340921e-06 5.509533359475584e-05 7.781040623085104e-05 -4.426119478122233e-05 -6.349952769852651e-05 2.745041028603434e-05 2
3429 3.754412676693882e-05 1.076318581657848e-05 2.8712805340506805e-05 6.770895802801863e-05 4.0192333867537435e-06 3.628056878311508e-06 5.16467248319181e-05 -3.0544464834578e-05 2
3430 1.8053431649314296e-05 -3.13088211971308e-05 1.8025401649514677e-05 -3.781079888531529e-05 5.2111377695411543e-05 -2.3819918015174685e-05 -3.287101814768179e-05 9.199272984510972e-06 2
3431 1.885829083127536e-05 2.734477942897416e-05 -2.87518415959975e-05 -5.1413040870227914e-06 -5.193634278079352e-05 -2.664020556738072e-05 6.092480609150461e-05 3.350520242450678e-05 2
3432 -2.4915418329607253e-05 4.275772715208773e-05 3.201246608789627e-05 -1.9961668526137227e-05 9.478884863253232e-05 -4.1481496307334705e-05 1.1601924174137506e-05 4.353031014224645e-07 2
3433 3.884961775033623e-07 -5.066818483359783e-05 -3.568097335339055e-05 -2.1267053301886476e-05 -0.00010416351488518347 -5.04952824057494e-05 -4.718797192302391e-05 2.556032849798978e-05 2
3434 -3.060883043095343e-05 -3.674791450975652e-07 -3.2988584526803706e-05 2.018215094673643e-05 -2.5297009971867775e-05 -7.611475144697518e-06 1.7502005728137714e-06 1.5250715124388188e-05 2
3435 -1.1602809265209241e-05 -1.7467053568971505e-05 -5.822413118722703e-06 -4.568519154239309e-05 3.857788506545605e-06 -2.0718991177480526e-06 8.035133297549351e-06 2.5008690361697786e-05 2
3436 -2.6762090596129413e-05 -4.260968543142086e-05 -1.3132984328962486e-05 7.502418282787725e-05 2.4790584012053838e-06 -3.779050398616455e-06 -8.047551358375447e-05 -2.4563499563627453e-05 2
3437 -1.220865452251099e-05 -1.4179933150076366e-05 2.7452139137183163e-05 4.817631814482559e-05 8.855957345130146e-06 2.7375326440906036e-05 -4.1253754909017045e-05 -3.393859007987949e-05 2
3438 -8.10418204469594e-05 -3.31558646482811e-05 1.4873365459878044e-05 2.9372469008334735e-06 -3.482352778811424e-05 1.6466105394263688e-05 6.148533434669108e-05 3.487604413798695e-05 2
3439 2.375985365022032e-05 3.379706170006028e-05 1.2209147790285197e-05 -9.559068846502187e-06 3.0585604597350574e-06 2.0506409084600087e-05 -1.7514412453200326e-05 -3.4669357191232313e-06 2
3440 1.3497088458116838e-05 3.520537153156389e-05 -1.1948454437189723e-05 8.041049106241001e-05 1.2951485214864161e-05 2.467647340851412e-05 -0.00010016655143147278 1.8149289283577733e-05 2
3441 -2.383444274325039e-06 -2.962752965152643e-05 -3.832440344379681e-06 0.00011231768441410562 6.322354185423841e-05 -3.710793594693006e-05 -5.3199159091749096e-05 -4.1944952556959685e-05 2
3442 3.908387402244104e-05 3.8454009122445124e-05 2.5957008192911338e-05 2.4274512618373434e-05 -0.00011901172604046262 3.363618681634554e-05 -0.00013775726927760893 3.597090067522902e-05 2
3443 -2.279183753810524e-05 -4.925823319942652e-06 -4.483659910219192e-05 4.8179314068875305e-05 8.690313579557119e-05 -1.1304998547937815e-05 4.071680210818953e-05 -1.44886312226337e-05 2
3444 1.041853556788805e-06 3.2089227289153146e-05 -2.654632047344498e-05 0.00010203475021588401 0.00014202547936736175 9.353160831966518e-06 3.423861639130459e-05 -1.7935002675466697e-05 2
3445 1.1121592435387591e-05 1.2970982435587975e-05 -2.0011733580324055e-05 -3.446447201621967e-05 -9.394306621648052e-05 1.8868021098883894e-05 -3.496260838430781e-05 3.008308058317548e-05 2
3446 9.284770853024468e-06 -6.58031699571383e-06 -5.386228667186692e-08 -1.8748176182228617e-05 -9.748649873633542e-06 -1.3311408963687843e-06 3.161610472970968e-05 2.300232334622584e-06 2
3447 -3.437093104160003e-05 -2.8786732543098238e-05 1.938984231668692e-05 1.2169740497431055e-05 6.654773155677535e-05 2.375893165834899e-06 9.107325974272486e-05 2.7658248189518997e-05 2
3448 -3.142075316309952e-05 3.809972713050339e-08 -1.871462574987387e-05 -1.5500299180588307e-05 4.7431696591149e-05 -5.912966287772952e-07 -4.679784905185883e-05 -1.7186161193701014e-05 2
3449 -1.7394259564673696e-05 -7.897522276399441e-06 3.685048451959183e-05 9.295907283421312e-05 0.00013127399578457673 -4.422785564541658e-06 4.78887774745913e-06 1.0184788883209196e-05 2
3450 1.386416108018997e-05 -3.5894203712229105e-05 -3.960368726044017e-05 1.7741822466165003e-06 5.1791816114527906e-05 6.0536380948348236e-05 -0.00011339774375711742 1.2144985471003118e-05 2
3451 -2.5595524292125632e-05 -1.8515028170792608e-05 -1.255615418578622e-05 9.384252610930133e-06 -0.00012824638680708828 8.414048017601827e-07 8.24237259152856e-05 2.819933291768438e-05 2
3452 1.731473298616588e-05 1.1296702038647113e-05 -3.54084198342415e-06 8.517759442705111e-05 8.04733121855793e-05 -2.627272640893692e-05 6.071618607932392e-06 -2.689193246946987e-05 2
3453 -1.0319546672954955e-06 -2.634275641229471e-05 -1.0014088454998296e-05 -0.00012735112904671653 6.482702969731318e-06 -2.1839254519434724e-06 -7.602657676656653e-05 -4.5061969914945635e-05 2
3454 2.0092815974790394e-05 3.68696981272399e-06 -1.808416525349749e-05 2.6688965133808304e-05 5.4473567108418255e-05 -1.4492332887303404e-05 -3.2010602150107716e-06 4.7665469268116436e-05 2
3455 5.8775433643040774e-06 4.892771854554563e-06 1.1660024640527185e-05 -9.296042222888375e-05 -0.00010840261144286121 1.1374671538564068e-05 -2.9893976655259965e-05 5.5135467508030945e-05 2
3456 -1.3379789376573376e-05 2.357957617276227e-05 2.0150107260269492e-05 -6.719105375255977e-06 -6.447728670378207e-05 -7.255009981919523e-06 -7.378202633264251e-05 8.729590044414548e-06 2
3457 1.07107094936924e-05 1.4641140104572818e-05 1.5774082441725918e-06 -5.1540405774243095e-05 -2.1366562048917175e-05 3.6709690207670664e-05 -1.5016492354985063e-05 -2.69597988297442e-06 2
3458 1.7021843842294135e-05 -1.2873827369545363e-05 1.872512761436907e-05 -3.6855605714102585e-05 8.104601146912709e-05 -4.5282138744144204e-06 -5.6038294710441524e-05 5.6276878577085203e-05 2
3459 -2.0993690048127597e-05 -5.715280338862131e-05 -2.009090647596087e-05 -9.892199295140693e-07 8.827022653237461e-05 2.5464391463209175e-05 -1.1236482011631925e-05 -7.959777920933573e-06 2
3460 -4.205569782035956e-05 -3.207872585635959e-05 -8.050595168765423e-07 -2.8881147900749353e-05 -3.805355975048993e-05 3.553256966924232e-05 -1.1062743517632689e-05 1.1416982657894317e-06 2
3461 -2.601931548006452e-05 4.543441482192973e-06 -6.463103329407297e-06 5.5410680450567806e-05 6.010959866276753e-06 2.2453091459692884e-05 -2.778043497817583e-06 1.279807322429673e-05 2
3462 -1.2799516480828502e-05 2.831423144662422e-05 -2.2178094221014468e-05 -0.00012968377682729657 0.00019547021409041946 -1.2041560591019108e-05 -1.039504232718983e-05 -1.0268756217616197e-05 2
3463 3.479335696781406e-05 -5.676840651692506e-05 2.559829475871891e-06 -1.6503840957556333e-05 -3.343176256692806e-05 -8.713600418043122e-06 4.8166368144626674e-05 1.3452013450006132e-06 2
3464 2.5263369191301257e-05 3.210328678363291e-05 7.47425139784353e-07 -9.78347195795524e-06 4.184617083203061e-05 1.425467382210621e-05 -0.00011637545063223503 5.901595211105295e-06 2
3465 -6.338990635550229e-06 -1.050871160100746e-05 -1.7273624441358273e-05 -8.44636482792071e-06 -2.9842365835557557e-06 -9.099813239260407e-06 0.00010438528987347499 3.275664538420998e-06 2
